lId:ID(Listing),name,:LABEL,url,picture_url,host_identity_verified,accomodates,bedrooms,bathrooms,beds,price,review_scores_rating
244476,21073542,Listing; Listing,https://www.airbnb.com/rooms/21073542,https://a0.muscache.com/pictures/efa57f09-c67e-4fa5-b90e-418729ebb81b.jpg,t,4.0,3.0,1 bath,4.0,low,very good
244477,21078155,Listing; Listing,https://www.airbnb.com/rooms/21078155,https://a0.muscache.com/pictures/8fbbf052-401a-4688-a540-813dce5e98f8.jpg,t,2.0,,1 bath,1.0,low,very good
244478,21084288,Listing; Listing,https://www.airbnb.com/rooms/21084288,https://a0.muscache.com/pictures/bbf033a4-b5af-47eb-b1dd-c5dd0cfa45ed.jpg,f,4.0,2.0,2 baths,2.0,low,
244479,21103093,Listing; Listing,https://www.airbnb.com/rooms/21103093,https://a0.muscache.com/pictures/d24c808b-a89f-4728-bde1-b3e8c4af567b.jpg,t,4.0,,1 private bath,2.0,low,very good
244480,21103171,Listing; Listing,https://www.airbnb.com/rooms/21103171,https://a0.muscache.com/pictures/d6491451-4fb8-49a0-9a64-0ab564a24c6f.jpg,t,4.0,2.0,1 bath,2.0,low,very good
244481,21108062,Listing; Listing,https://www.airbnb.com/rooms/21108062,https://a0.muscache.com/pictures/0f427976-331b-4e62-95a5-cf5cec7f58c5.jpg,f,2.0,1.0,1.5 baths,1.0,low,very good
244482,21114452,Listing; Listing,https://www.airbnb.com/rooms/21114452,https://a0.muscache.com/pictures/430234cb-7da8-49eb-970d-12b5d642d5bf.jpg,f,2.0,1.0,1.5 baths,1.0,low,very good
244483,21118786,Listing; Listing,https://www.airbnb.com/rooms/21118786,https://a0.muscache.com/pictures/b0bdc49b-33d1-4841-8daa-e2bb64127f02.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
244484,21133841,Listing; Listing,https://www.airbnb.com/rooms/21133841,https://a0.muscache.com/pictures/a1f7e8eb-18c8-4300-a32e-2412f1985af8.jpg,t,4.0,3.0,2 baths,4.0,low,very good
244485,21142758,Listing; Listing,https://www.airbnb.com/rooms/21142758,https://a0.muscache.com/pictures/7f3643d4-498b-4b9e-82d0-33445caa338b.jpg,t,4.0,2.0,1.5 baths,1.0,low,very good
244486,21147886,Listing; Listing,https://www.airbnb.com/rooms/21147886,https://a0.muscache.com/pictures/696588ad-f8b1-4ea6-9d89-d2401f25b625.jpg,t,4.0,2.0,1.5 baths,3.0,low,very good
244487,21172965,Listing; Listing,https://www.airbnb.com/rooms/21172965,https://a0.muscache.com/pictures/prohost-api/Hosting-21172965/original/8be8e5de-5059-487b-95f5-069da59f32a3.jpeg,t,2.0,1.0,1.5 baths,1.0,low,very good
244488,21180046,Listing; Listing,https://www.airbnb.com/rooms/21180046,https://a0.muscache.com/pictures/f733ad0e-d9ef-43be-a7c2-e9e01ba29154.jpg,f,2.0,1.0,1 private bath,1.0,low,very good
244489,21184567,Listing; Listing,https://www.airbnb.com/rooms/21184567,https://a0.muscache.com/pictures/a3792b67-8a93-49d0-84e0-310ffdaf9788.jpg,f,4.0,2.0,1 bath,3.0,low,very good
244490,21187182,Listing; Listing,https://www.airbnb.com/rooms/21187182,https://a0.muscache.com/pictures/f0743595-fa71-4bff-b525-0fe1d1dc4ebe.jpg,f,4.0,4.0,2 baths,5.0,low,very good
244491,21198240,Listing; Listing,https://www.airbnb.com/rooms/21198240,https://a0.muscache.com/pictures/43ecfd0a-ad45-4890-a6ac-771caf4b5f72.jpg,t,2.0,1.0,1 private bath,2.0,low,very good
244492,21208132,Listing; Listing,https://www.airbnb.com/rooms/21208132,https://a0.muscache.com/pictures/ba5f8311-b2e0-4390-b40f-2f1e8b01df3c.jpg,f,4.0,2.0,1 bath,2.0,low,very good
244493,21211980,Listing; Listing,https://www.airbnb.com/rooms/21211980,https://a0.muscache.com/pictures/miso/Hosting-21211980/original/156d5b1e-b472-4994-939e-a65d95d7232d.jpeg,t,2.0,,1 private bath,1.0,low,very good
244494,21215640,Listing; Listing,https://www.airbnb.com/rooms/21215640,https://a0.muscache.com/pictures/9af9406d-8a77-452b-ae51-fe0bd4a9a424.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244495,21216557,Listing; Listing,https://www.airbnb.com/rooms/21216557,https://a0.muscache.com/pictures/8bc190f9-ac47-4a21-b16e-ea7b5799aa37.jpg,f,4.0,3.0,1 bath,3.0,low,very good
244496,21226334,Listing; Listing,https://www.airbnb.com/rooms/21226334,https://a0.muscache.com/pictures/b515932f-5806-4cd5-8f84-c53496775d51.jpg,t,4.0,2.0,2.5 baths,2.0,high,very good
244497,21236975,Listing; Listing,https://www.airbnb.com/rooms/21236975,https://a0.muscache.com/pictures/782d309e-4346-4638-94b8-e49a3f018be6.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244498,21247963,Listing; Listing,https://www.airbnb.com/rooms/21247963,https://a0.muscache.com/pictures/df852500-d8c3-44f8-9193-93e864e793d7.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
244499,21258921,Listing; Listing,https://www.airbnb.com/rooms/21258921,https://a0.muscache.com/pictures/405f4321-0959-4192-8d94-b9ff8c028bce.jpg,t,2.0,1.0,1 private bath,2.0,low,very good
244500,21261630,Listing; Listing,https://www.airbnb.com/rooms/21261630,https://a0.muscache.com/pictures/a063f488-da8c-46b7-9327-2319ff2e1460.jpg,f,4.0,3.0,1.5 baths,,low,very good
244501,21264368,Listing; Listing,https://www.airbnb.com/rooms/21264368,https://a0.muscache.com/pictures/ad04cb82-cf12-4015-ab25-2ea9d8f94351.jpg,t,4.0,2.0,1.5 baths,2.0,low,very good
244502,21287496,Listing; Listing,https://www.airbnb.com/rooms/21287496,https://a0.muscache.com/pictures/07b69538-17a9-430b-8ecb-140854da812a.jpg,t,5.0,3.0,1 bath,3.0,low,very good
244503,21288930,Listing; Listing,https://www.airbnb.com/rooms/21288930,https://a0.muscache.com/pictures/2af9d71d-31fd-40b9-a519-0dfbebb8c1c1.jpg,f,4.0,2.0,1.5 baths,2.0,low,very good
244504,21301815,Listing; Listing,https://www.airbnb.com/rooms/21301815,https://a0.muscache.com/pictures/57afed5f-9add-4764-a566-4b62f8cd66d5.jpg,t,6.0,3.0,1.5 baths,7.0,high,very good
244505,21315774,Listing; Listing,https://www.airbnb.com/rooms/21315774,https://a0.muscache.com/pictures/ee0907ad-f615-4a82-bd6c-06e4f3b9ffcc.jpg,t,2.0,1.0,1 bath,,low,very good
244506,21317969,Listing; Listing,https://www.airbnb.com/rooms/21317969,https://a0.muscache.com/pictures/f120e928-b4a9-4964-aaaf-2c47cea339f6.jpg,t,4.0,2.0,1 bath,2.0,low,very good
244507,21321370,Listing; Listing,https://www.airbnb.com/rooms/21321370,https://a0.muscache.com/pictures/f0c5c9cd-cb6a-4c14-abcc-6965055540e1.jpg,t,4.0,4.0,2 baths,11.0,high,very good
244508,21324372,Listing; Listing,https://www.airbnb.com/rooms/21324372,https://a0.muscache.com/pictures/9c57dd16-6daa-4acb-9cc3-d4057413e389.jpg,t,2.0,1.0,1 shared bath,2.0,low,very good
244509,21327054,Listing; Listing,https://www.airbnb.com/rooms/21327054,https://a0.muscache.com/pictures/83b1de89-dfc3-47c9-a99a-79195f34c53c.jpg,t,1.0,1.0,1.5 shared baths,1.0,low,very good
244510,21331374,Listing; Listing,https://www.airbnb.com/rooms/21331374,https://a0.muscache.com/pictures/962c1053-f423-4629-b164-55c4a6b6223b.jpg,t,5.0,3.0,1.5 baths,5.0,low,very good
244511,21343131,Listing; Listing,https://www.airbnb.com/rooms/21343131,https://a0.muscache.com/pictures/miso/Hosting-21343131/original/c2f479ec-e616-4306-b1b3-d9d0ca0ec1b9.jpeg,t,2.0,1.0,1.5 baths,1.0,low,very good
244512,21345715,Listing; Listing,https://www.airbnb.com/rooms/21345715,https://a0.muscache.com/pictures/01b73247-6cea-4b96-ad2b-cc91f5755840.jpg,t,4.0,2.0,1 bath,2.0,low,very good
244513,21353774,Listing; Listing,https://www.airbnb.com/rooms/21353774,https://a0.muscache.com/pictures/e24472e4-3a43-4d69-a5c7-caff1bb7a1ab.jpg,t,6.0,2.0,1.5 baths,4.0,low,very good
244514,21363769,Listing; Listing,https://www.airbnb.com/rooms/21363769,https://a0.muscache.com/pictures/13b9c600-6fac-483b-99ec-da883a8c6783.jpg,t,4.0,2.0,1 bath,2.0,low,very good
244515,21364149,Listing; Listing,https://www.airbnb.com/rooms/21364149,https://a0.muscache.com/pictures/50d54917-9e08-4f26-adf1-44bdc5e6f8b8.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244516,21364983,Listing; Listing,https://www.airbnb.com/rooms/21364983,https://a0.muscache.com/pictures/4d5e7799-6f52-4e59-9423-8b00ef519677.jpg,t,2.0,1.0,2.5 baths,1.0,low,very good
244517,21374801,Listing; Listing,https://www.airbnb.com/rooms/21374801,https://a0.muscache.com/pictures/24d97f40-0016-41f4-ad3a-e0f08ec96bd3.jpg,t,4.0,2.0,1 bath,1.0,low,very good
244518,21378195,Listing; Listing,https://www.airbnb.com/rooms/21378195,https://a0.muscache.com/pictures/aca11c76-2f8d-47f0-8c38-4a6acb43aa88.jpg,f,2.0,1.0,1 private bath,1.0,low,very good
244519,21387035,Listing; Listing,https://www.airbnb.com/rooms/21387035,https://a0.muscache.com/pictures/3cc924fb-198a-4211-8283-6aafb4df3414.jpg,f,5.0,4.0,3 baths,4.0,low,very good
244520,21390281,Listing; Listing,https://www.airbnb.com/rooms/21390281,https://a0.muscache.com/pictures/a0c7fe8c-6b4d-4aaf-a368-db344853171f.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244521,21405561,Listing; Listing,https://www.airbnb.com/rooms/21405561,https://a0.muscache.com/pictures/c0206015-ca5d-4dcc-b5ac-98d01e1ba7e1.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
244522,21421856,Listing; Listing,https://www.airbnb.com/rooms/21421856,https://a0.muscache.com/pictures/f1681aea-b0b6-499c-8cc7-2453551ba8c2.jpg,f,2.0,1.0,1 bath,1.0,low,very good
244523,21430513,Listing; Listing,https://www.airbnb.com/rooms/21430513,https://a0.muscache.com/pictures/cb1f1e3d-3b9b-4dda-a4b9-6fdcc63c72be.jpg,f,2.0,1.0,1.5 baths,1.0,low,very good
244524,21458065,Listing; Listing,https://www.airbnb.com/rooms/21458065,https://a0.muscache.com/pictures/84dddb74-288c-4b74-8b8b-22c61d3b6190.jpg,t,2.0,,1 private bath,1.0,low,very good
244525,21486402,Listing; Listing,https://www.airbnb.com/rooms/21486402,https://a0.muscache.com/pictures/81c3400d-d2ec-4a57-bb85-c0cc96c9ce3c.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
244526,21522145,Listing; Listing,https://www.airbnb.com/rooms/21522145,https://a0.muscache.com/pictures/e24687bf-2fcd-4b0f-88f5-6211d00c13ff.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
244527,21529245,Listing; Listing,https://www.airbnb.com/rooms/21529245,https://a0.muscache.com/pictures/5f31d1a5-fe55-4664-82d8-059796921239.jpg,t,2.0,1.0,1 shared bath,1.0,low,very good
244528,21540463,Listing; Listing,https://www.airbnb.com/rooms/21540463,https://a0.muscache.com/pictures/c0cfb375-4233-4d8b-a7d4-80ef2e566f7a.jpg,t,2.0,,1 bath,1.0,low,very good
244529,21542411,Listing; Listing,https://www.airbnb.com/rooms/21542411,https://a0.muscache.com/pictures/52eefa08-ef86-463f-a259-32308f541404.jpg,t,3.0,,1 private bath,2.0,low,very good
244530,21546628,Listing; Listing,https://www.airbnb.com/rooms/21546628,https://a0.muscache.com/pictures/7e4e25bf-36e8-49c6-a87d-159776c9ba71.jpg,t,4.0,4.0,2.5 baths,5.0,average,very good
244531,21547191,Listing; Listing,https://www.airbnb.com/rooms/21547191,https://a0.muscache.com/pictures/4a5a7a13-6bf7-47de-bf73-6b270d20c54f.jpg,t,4.0,3.0,1.5 baths,3.0,average,very good
244532,21556688,Listing; Listing,https://www.airbnb.com/rooms/21556688,https://a0.muscache.com/pictures/f4e7264d-413a-47dc-90b2-ba18b854f359.jpg,t,4.0,2.0,2 baths,2.0,average,very good
244533,21558114,Listing; Listing,https://www.airbnb.com/rooms/21558114,https://a0.muscache.com/pictures/a70c664e-1724-49db-af54-cfae917d3594.jpg,t,1.0,1.0,1.5 shared baths,1.0,low,very good
244534,21574619,Listing; Listing,https://www.airbnb.com/rooms/21574619,https://a0.muscache.com/pictures/f2304dab-9d34-4190-b04f-d6b281582ec9.jpg,t,4.0,,1.5 baths,2.0,low,very good
244535,21578338,Listing; Listing,https://www.airbnb.com/rooms/21578338,https://a0.muscache.com/pictures/02c58ca2-0821-4b95-891e-8747251f3626.jpg,f,4.0,3.0,1 bath,2.0,low,very good
244536,21589652,Listing; Listing,https://www.airbnb.com/rooms/21589652,https://a0.muscache.com/pictures/06f2b0a5-b393-4339-9328-cf4cc224209b.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244537,21593642,Listing; Listing,https://www.airbnb.com/rooms/21593642,https://a0.muscache.com/pictures/91d77444-cee9-4466-ab8b-942a267b49e6.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
244538,21619008,Listing; Listing,https://www.airbnb.com/rooms/21619008,https://a0.muscache.com/pictures/ebb714a1-bae4-4239-9181-c34123eb284e.jpg,f,4.0,3.0,1 bath,4.0,low,very good
244539,21633099,Listing; Listing,https://www.airbnb.com/rooms/21633099,https://a0.muscache.com/pictures/d5efa5ff-1074-4e9c-8d97-ccec22e55d17.jpg,f,2.0,,1 private bath,1.0,low,very good
244540,21640663,Listing; Listing,https://www.airbnb.com/rooms/21640663,https://a0.muscache.com/pictures/12da581c-59fd-4027-bb4d-f1fd16f4f053.jpg,t,2.0,1.0,1 shared bath,1.0,low,very good
244541,21653217,Listing; Listing,https://www.airbnb.com/rooms/21653217,https://a0.muscache.com/pictures/8bcca572-733a-477e-b886-9d05793db21e.jpg,t,2.0,2.0,1 bath,1.0,low,very good
244542,21658158,Listing; Listing,https://www.airbnb.com/rooms/21658158,https://a0.muscache.com/pictures/prohost-api/Hosting-21658158/original/ed39ff05-c0f7-43f4-b859-43885f82fc0f.jpeg,f,2.0,1.0,1 private bath,1.0,low,very good
244543,21662869,Listing; Listing,https://www.airbnb.com/rooms/21662869,https://a0.muscache.com/pictures/9729ae15-d303-4b06-ae91-03c58b066916.jpg,f,4.0,2.0,1.5 baths,2.0,low,very good
244544,21685892,Listing; Listing,https://www.airbnb.com/rooms/21685892,https://a0.muscache.com/pictures/3d629613-4bfc-406b-bd84-3ea5791afc59.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
244545,21686745,Listing; Listing,https://www.airbnb.com/rooms/21686745,https://a0.muscache.com/pictures/3088253f-31c9-44e9-a040-e3e83a8f0ea2.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244546,21687625,Listing; Listing,https://www.airbnb.com/rooms/21687625,https://a0.muscache.com/pictures/edf4e632-dbfa-48c3-8da9-1a1dd1fe640d.jpg,t,4.0,3.0,1 bath,6.0,average,very good
244547,21703780,Listing; Listing,https://www.airbnb.com/rooms/21703780,https://a0.muscache.com/pictures/a0e8ccda-2690-49a2-8fd5-8efb1ee46935.jpg,t,4.0,3.0,3 baths,3.0,average,very good
244548,21718646,Listing; Listing,https://www.airbnb.com/rooms/21718646,https://a0.muscache.com/pictures/fbc1f25a-0fe6-4e76-ad21-2da07fba2da2.jpg,t,2.0,1.0,1.5 baths,2.0,low,very good
244549,21731645,Listing; Listing,https://www.airbnb.com/rooms/21731645,https://a0.muscache.com/pictures/bfef2029-3d12-41fe-a2de-45fea11d770c.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244550,21735807,Listing; Listing,https://www.airbnb.com/rooms/21735807,https://a0.muscache.com/pictures/49e4aeb7-7cef-49b8-b656-1344da0f0208.jpg,t,2.0,,1 bath,1.0,low,very good
244551,21746000,Listing; Listing,https://www.airbnb.com/rooms/21746000,https://a0.muscache.com/pictures/953ae148-0d2f-4ec9-8e6d-f90b7789ddc2.jpg,f,2.0,1.0,1 bath,1.0,low,very good
244552,21746528,Listing; Listing,https://www.airbnb.com/rooms/21746528,https://a0.muscache.com/pictures/f1cebbd8-fdc7-4228-8cb9-70557f00f587.jpg,t,4.0,2.0,1.5 baths,2.0,low,very good
244553,21747510,Listing; Listing,https://www.airbnb.com/rooms/21747510,https://a0.muscache.com/pictures/3f2af215-ef71-49fd-925b-522763f5a295.jpg,t,6.0,3.0,1.5 baths,3.0,high,very good
244554,21761307,Listing; Listing,https://www.airbnb.com/rooms/21761307,https://a0.muscache.com/pictures/ae8ae99f-f28c-4fa2-bc4e-cb483a9d395f.jpg,f,4.0,2.0,1 bath,2.0,low,very good
244555,21778270,Listing; Listing,https://www.airbnb.com/rooms/21778270,https://a0.muscache.com/pictures/63b96dad-e5dd-4d82-a29b-f346c9ffe6bf.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
244556,21779417,Listing; Listing,https://www.airbnb.com/rooms/21779417,https://a0.muscache.com/pictures/c5189fa1-0812-4112-ada2-cf3f48023b57.jpg,f,2.0,,1 bath,1.0,low,very good
244557,21783686,Listing; Listing,https://www.airbnb.com/rooms/21783686,https://a0.muscache.com/pictures/ecc2fe1f-5652-4fac-92a2-5bdf79523e0e.jpg,t,4.0,1.0,1 private bath,,low,very good
244558,21783756,Listing; Listing,https://www.airbnb.com/rooms/21783756,https://a0.muscache.com/pictures/5a32d2f5-c768-40b0-9c28-4b1271d0b90b.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
244559,21790701,Listing; Listing,https://www.airbnb.com/rooms/21790701,https://a0.muscache.com/pictures/5a86bf7b-2e7b-480e-a0af-b2af072ff245.jpg,t,4.0,2.0,1.5 baths,4.0,low,very good
244560,21792561,Listing; Listing,https://www.airbnb.com/rooms/21792561,https://a0.muscache.com/pictures/74219f28-8d1e-4cfe-a163-836ef25ad294.jpg,t,4.0,2.0,1.5 baths,2.0,average,very good
244561,21796247,Listing; Listing,https://www.airbnb.com/rooms/21796247,https://a0.muscache.com/pictures/9df0d07d-8d93-4895-a817-c267275d0a02.jpg,t,4.0,3.0,1.5 baths,4.0,average,very good
244562,21800921,Listing; Listing,https://www.airbnb.com/rooms/21800921,https://a0.muscache.com/pictures/2f49ded8-446c-4f08-afc9-c675a42adefe.jpg,t,4.0,2.0,2 baths,3.0,low,very good
244563,21801282,Listing; Listing,https://www.airbnb.com/rooms/21801282,https://a0.muscache.com/pictures/9650a9b7-e1f7-42a3-b339-353548765f05.jpg,t,4.0,2.0,1 bath,2.0,low,very good
244564,21810730,Listing; Listing,https://www.airbnb.com/rooms/21810730,https://a0.muscache.com/pictures/ff43cd82-e50b-4d6d-8f9a-59ae7999199e.jpg,f,3.0,1.0,1.5 baths,3.0,low,very good
244565,21815300,Listing; Listing,https://www.airbnb.com/rooms/21815300,https://a0.muscache.com/pictures/07d5057d-721b-456f-8c3f-199a3d4b508b.jpg,t,4.0,1.0,1 shared bath,2.0,low,very good
244566,21825799,Listing; Listing,https://www.airbnb.com/rooms/21825799,https://a0.muscache.com/pictures/8c79798b-7ede-4624-9a63-8ebc4790f2cf.jpg,t,4.0,2.0,1.5 baths,2.0,low,very good
244567,21843715,Listing; Listing,https://www.airbnb.com/rooms/21843715,https://a0.muscache.com/pictures/fd5ed506-7e8a-42ed-a844-f77e2dc277a9.jpg,t,2.0,1.0,2.5 baths,1.0,low,very good
244568,21859606,Listing; Listing,https://www.airbnb.com/rooms/21859606,https://a0.muscache.com/pictures/82eb739f-1967-4481-b7be-ff887fad7ceb.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
244569,21890491,Listing; Listing,https://www.airbnb.com/rooms/21890491,https://a0.muscache.com/pictures/73924e85-5be2-4291-9316-07b8a9764032.jpg,f,2.0,1.0,1 private bath,1.0,low,
244570,21905300,Listing; Listing,https://www.airbnb.com/rooms/21905300,https://a0.muscache.com/pictures/0154154b-aa5e-4c9f-9eab-81b3181b7c3d.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244571,21907274,Listing; Listing,https://www.airbnb.com/rooms/21907274,https://a0.muscache.com/pictures/a7f33fdf-da69-4edb-a66c-213f4ecb23b5.jpg,t,3.0,1.0,1 private bath,4.0,low,very good
244572,21930458,Listing; Listing,https://www.airbnb.com/rooms/21930458,https://a0.muscache.com/pictures/miso/Hosting-21930458/original/f1aec49c-1e33-472a-955f-fd1f147cab34.jpeg,f,3.0,1.0,1 bath,1.0,low,very good
244573,21931660,Listing; Listing,https://www.airbnb.com/rooms/21931660,https://a0.muscache.com/pictures/8affb19a-ea00-4a22-b659-67edf949a919.jpg,t,2.0,1.0,1 private bath,2.0,low,very good
244574,21943080,Listing; Listing,https://www.airbnb.com/rooms/21943080,https://a0.muscache.com/pictures/3b918ec5-819b-45fb-b5ab-8363bd4b2410.jpg,t,4.0,2.0,1 bath,2.0,low,very good
244575,21954616,Listing; Listing,https://www.airbnb.com/rooms/21954616,https://a0.muscache.com/pictures/3b4ce7a5-18ad-4344-a2cb-fa802ee0047a.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244576,21964561,Listing; Listing,https://www.airbnb.com/rooms/21964561,https://a0.muscache.com/pictures/e00150c3-78c6-4abd-82f0-26ccb655cc99.jpg,t,4.0,3.0,1 bath,4.0,average,very good
244577,21964609,Listing; Listing,https://www.airbnb.com/rooms/21964609,https://a0.muscache.com/pictures/58f828c1-9808-4f87-beea-de4f70bec3d2.jpg,t,2.0,1.0,1 shared bath,1.0,low,very good
244578,21976797,Listing; Listing,https://www.airbnb.com/rooms/21976797,https://a0.muscache.com/pictures/e350423f-2e97-48da-84c3-ba2b64f3ef09.jpg,t,2.0,1.0,1 shared bath,1.0,low,very good
244579,21977982,Listing; Listing,https://www.airbnb.com/rooms/21977982,https://a0.muscache.com/pictures/81ce06c8-6c13-44f7-9bd9-c2b25abc48b2.jpg,t,2.0,1.0,1 private bath,1.0,average,very good
244580,21978969,Listing; Listing,https://www.airbnb.com/rooms/21978969,https://a0.muscache.com/pictures/15e1335c-13a7-44c1-8306-90888dbfcc5d.jpg,t,2.0,1.0,1.5 shared baths,1.0,low,very good
244581,21979569,Listing; Listing,https://www.airbnb.com/rooms/21979569,https://a0.muscache.com/pictures/80b90f04-ce0b-4cb5-84e7-cc44ea2666da.jpg,t,2.0,1.0,1.5 shared baths,1.0,low,very good
244582,21980258,Listing; Listing,https://www.airbnb.com/rooms/21980258,https://a0.muscache.com/pictures/109e09ae-ae8e-4430-b539-e8966b8179b7.jpg,t,4.0,2.0,2.5 baths,2.0,average,very good
244583,21989969,Listing; Listing,https://www.airbnb.com/rooms/21989969,https://a0.muscache.com/pictures/3d4450e8-47e2-4dd7-b630-9f38bb0bdc54.jpg,f,2.0,1.0,1.5 baths,1.0,low,very good
244584,22014200,Listing; Listing,https://www.airbnb.com/rooms/22014200,https://a0.muscache.com/pictures/4697048a-544f-4461-83de-7dfa6d1e554e.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
244585,22028930,Listing; Listing,https://www.airbnb.com/rooms/22028930,https://a0.muscache.com/pictures/0fe3eb26-b984-40bf-a261-19f4f8fb208e.jpg,t,2.0,1.0,1.5 baths,1.0,low,very good
244586,22032316,Listing; Listing,https://www.airbnb.com/rooms/22032316,https://a0.muscache.com/pictures/d381b40e-cc94-4364-b568-e6594c75b588.jpg,t,2.0,2.0,1 bath,2.0,low,very good
244587,22041896,Listing; Listing,https://www.airbnb.com/rooms/22041896,https://a0.muscache.com/pictures/f125c5a4-e360-445c-a992-48224380343a.jpg,t,2.0,,1.5 baths,1.0,low,very good
244588,22055478,Listing; Listing,https://www.airbnb.com/rooms/22055478,https://a0.muscache.com/pictures/miso/Hosting-22055478/original/ea833710-201c-4ac7-a301-c8ce592beffd.jpeg,t,2.0,1.0,1 private bath,1.0,low,very good
244589,22056733,Listing; Listing,https://www.airbnb.com/rooms/22056733,https://a0.muscache.com/pictures/412f0a2a-0887-4382-bb50-e7ef2e24dd87.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244590,22062268,Listing; Listing,https://www.airbnb.com/rooms/22062268,https://a0.muscache.com/pictures/bf98d646-3116-459f-86af-945a367c82b4.jpg,t,4.0,2.0,1 bath,2.0,average,very good
244591,22072477,Listing; Listing,https://www.airbnb.com/rooms/22072477,https://a0.muscache.com/pictures/2da02750-9291-4ed3-8476-e1fe6732a6fa.jpg,t,4.0,2.0,1 bath,2.0,low,very good
244592,22081165,Listing; Listing,https://www.airbnb.com/rooms/22081165,https://a0.muscache.com/pictures/45181892-f8a1-42fa-ab41-b01db8002be9.jpg,f,2.0,1.0,1 bath,1.0,low,very good
244593,22093658,Listing; Listing,https://www.airbnb.com/rooms/22093658,https://a0.muscache.com/pictures/3b9f3688-3d83-4266-ba7e-18f30b6ad20f.jpg,t,2.0,1.0,1 private bath,1.0,low,very good
244594,22097674,Listing; Listing,https://www.airbnb.com/rooms/22097674,https://a0.muscache.com/pictures/1a259f12-2e49-4937-9f07-c337245ebbe0.jpg,t,2.0,1.0,1 shared bath,1.0,low,very good
244595,22103287,Listing; Listing,https://www.airbnb.com/rooms/22103287,https://a0.muscache.com/pictures/miso/Hosting-22103287/original/89c3292b-a2b2-4129-93dc-c8fe13c1e507.jpeg,t,2.0,1.0,1.5 baths,1.0,low,very good
244596,22111919,Listing; Listing,https://www.airbnb.com/rooms/22111919,https://a0.muscache.com/pictures/miso/Hosting-22111919/original/2bc1f6ac-cd32-469b-ac8c-e129b59d91cf.jpeg,f,4.0,3.0,2 baths,4.0,low,very good
244597,22120577,Listing; Listing,https://www.airbnb.com/rooms/22120577,https://a0.muscache.com/pictures/5caa559c-e7bb-44c6-87d7-da4cd3b2bec8.jpg,f,4.0,2.0,1 bath,3.0,low,very good
244598,22148520,Listing; Listing,https://www.airbnb.com/rooms/22148520,https://a0.muscache.com/pictures/d7a6134b-5c14-4904-9399-6a87ae56d104.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244599,22154721,Listing; Listing,https://www.airbnb.com/rooms/22154721,https://a0.muscache.com/pictures/ecfe3172-8bdc-40e7-8d50-07a59f2bee9a.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244600,22168849,Listing; Listing,https://www.airbnb.com/rooms/22168849,https://a0.muscache.com/pictures/2552139c-faad-4a67-a3fb-8f7938171d15.jpg,t,2.0,1.0,1 bath,1.0,low,very good
244601,22183604,Listing; Listing,https://www.airbnb.com/rooms/22183604,https://a0.muscache.com/pictures/f5ed135c-aeba-4b92-ad46-37ecf13dec19.jpg,t,2.0,2.0,1 bath,2.0,low,very good
244602,22187951,Listing; Listing,https://www.airbnb.com/rooms/22187951,https://a0.muscache.com/pictures/f9e09491-7cf0-4902-bd70-cd68336ffbce.jpg,t,4.0,2.0,2 baths,2.0,low,very good
244603,22188437,Listing; Listing,https://www.airbnb.com/rooms/22188437,https://a0.muscache.com/pictures/6729cbfe-8b48-480c-8792-b55a3771c761.jpg,f,4.0,1.0,1 bath,2.0,low,very good
244604,22209978,Listing; Listing,https://www.airbnb.com/rooms/22209978,https://a0.muscache.com/pictures/2134e2b1-e4a0-49aa-bd2c-60da355dd921.jpg,t,4.0,2.0,1 bath,2.0,low,
244605,22263693,Listing; Listing,https://www.airbnb.com/rooms/22263693,https://a0.muscache.com/pictures/9a02d49d-6fe7-4961-bf90-a7cf096390a4.jpg,t,4.0,2.0,1.5 baths,2.0,low,very good
244606,22285140,Listing; Listing,https://www.airbnb.com/rooms/22285140,https://a0.muscache.com/pictures/b2b85fcb-e14a-4fd0-8b2d-d181c9344563.jpg,t,2.0,,1 bath,1.0,low,very good
